"transaction_id";"timestamp_id";"customer_id";"item"
"113142";"12/13/16 15:45";"100000443";"1489444777"
"113141";"12/13/16 15:45";"200000363";"2782517448"
"113140";"12/13/16 15:43";"100000170";"3256419181"
"113139";"12/13/16 15:41";"200000102";"8262662751"
"113138";"12/13/16 15:39";"100000091";"8948840620"
"113137";"12/13/16 15:36";"200000352";"8586814459"
"113136";"12/13/16 15:35";"100000574";"2557931901"
"113135";"12/13/16 15:34";"200000492";"9873264896"
"113134";"12/13/16 15:34";"200000940";"6660530324"
"113133";"12/13/16 15:33";"400000795";"5480721202"
"113132";"12/13/16 15:32";"100000294";"1039854547"
"113131";"12/13/16 15:32";"100000049";"2557931901"
"113130";"12/13/16 15:30";"100000141";"9873264896"
"113129";"12/13/16 15:30";"300000611";"1893735141"
"113128";"12/13/16 15:28";"100000030";"4622769035"
"113127";"12/13/16 15:28";"200000607";"8864799421"
"113126";"12/13/16 15:27";"200000938";"2588421965"
"113125";"12/13/16 15:27";"100000247";"4584868492"
"113124";"12/13/16 15:24";"200000762";"5050067655"
"113123";"12/13/16 15:23";"200000043";"6917448328"
"113122";"12/13/16 15:22";"100000709";"5127562193"
"113121";"12/13/16 15:21";"100000255";"9195451761"
"113120";"12/13/16 15:14";"200000791";"4924918902"
"113119";"12/13/16 15:11";"100000182";"6648383061"
"113118";"12/13/16 15:10";"200000747";"1737807900"
"113117";"12/13/16 15:08";"100000923";"2782517448"
"113116";"12/13/16 15:08";"200000066";"2876522496"
"113115";"12/13/16 15:07";"300000592";"2782517448"
"113114";"12/13/16 15:07";"300000268";"1284609276"
"113113";"12/13/16 15:07";"300000731";"4391642886"
"113112";"12/13/16 15:06";"300000393";"2210750188"
"113111";"12/13/16 15:05";"200000663";"2557931901"
"113110";"12/13/16 15:05";"100000378";"4619440506"
"113109";"12/13/16 15:05";"100000839";"6182617964"
"113108";"12/13/16 15:02";"300000524";"5127562193"
"113107";"12/13/16 15:00";"400000691";"1039854547"
"113106";"12/13/16 14:58";"300000597";"2588421965"
"113105";"12/13/16 14:58";"200000459";"3126356136"
"113104";"12/13/16 14:57";"100000132";"5509524170"
"113103";"12/13/16 14:56";"100000746";"2153011099"
"113102";"12/13/16 14:56";"100000841";"8864799421"
"113101";"12/13/16 14:55";"100000331";"2524845521"
"113100";"12/13/16 14:51";"400000829";"8213207925"
"113099";"12/13/16 14:47";"100000377";"3256419181"
"113098";"12/13/16 14:44";"200000715";"8143229140"
"113097";"12/13/16 14:43";"400000740";"1988250904"
"113096";"12/13/16 14:40";"200000100";"7690258628"
"113095";"12/13/16 14:38";"300000717";"6228611532"
"113094";"12/13/16 14:38";"100000642";"8586814459"
"113093";"12/13/16 14:38";"200000726";"1940915493"
"113092";"12/13/16 14:37";"100000344";"5187883584"
"113091";"12/13/16 14:36";"100000723";"5480721202"
"113090";"12/13/16 14:35";"300000271";"3305177499"
"113089";"12/13/16 14:34";"100000677";"3405268556"
"113088";"12/13/16 14:31";"200000610";"3132788435"
"113087";"12/13/16 14:30";"100000877";"2355020550"
"113086";"12/13/16 14:30";"100000835";"2363094138"
"113085";"12/13/16 14:30";"200000619";"9313710898"
"113084";"12/13/16 14:27";"100000724";"2248992375"
"113083";"12/13/16 14:25";"100000851";"6228611532"
"113082";"12/13/16 14:25";"200000725";"2210750188"
"113081";"12/13/16 14:24";"200000447";"1039854547"
"113080";"12/13/16 14:22";"100000489";"9862518267"
"113079";"12/13/16 14:18";"300000812";"3750666773"
"113078";"12/13/16 14:16";"100000142";"3750666773"
"113077";"12/13/16 14:14";"200000588";"4538875409"
"113076";"12/13/16 14:14";"200000482";"4574639519"
"113075";"12/13/16 14:12";"400000514";"6991736764"
"113074";"12/13/16 14:11";"100000709";"3390230025"
"113073";"12/13/16 14:10";"200000534";"5145202479"
"113072";"12/13/16 14:08";"100000205";"3132788435"
"113071";"12/13/16 14:07";"200000385";"7841340144"
"113070";"12/13/16 14:07";"200000389";"5127562193"
"113069";"12/13/16 14:06";"100000489";"2695940506"
"113068";"12/13/16 14:06";"200000793";"2876522496"
"113067";"12/13/16 14:04";"100000041";"3962085980"
"113066";"12/13/16 14:03";"100000130";"4622769035"
"113065";"12/13/16 14:00";"100000921";"1336619171"
"113064";"12/13/16 13:56";"100000832";"8619953091"
"113063";"12/13/16 13:55";"200000749";"8713824671"
"113062";"12/13/16 13:54";"200000622";"8586814459"
"113061";"12/13/16 13:53";"100000930";"8068199275"
"113060";"12/13/16 13:51";"100000640";"8624682735"
"113059";"12/13/16 13:51";"100000400";"8694351166"
"113058";"12/13/16 13:47";"200000047";"8948840620"
"113057";"12/13/16 13:47";"100000879";"6661671897"
"113056";"12/13/16 13:47";"100000931";"4538875409"
"113055";"12/13/16 13:45";"400000639";"7690258628"
"113054";"12/13/16 13:45";"200000043";"3390230025"
"113053";"12/13/16 13:45";"100000232";"3135576553"
"113052";"12/13/16 13:43";"300000731";"7463357829"
"113051";"12/13/16 13:36";"200000508";"3819369487"
"113050";"12/13/16 13:35";"200000186";"5187883584"
"113049";"12/13/16 13:30";"300000704";"1082405301"
"113048";"12/13/16 13:30";"200000260";"3750666773"
"113047";"12/13/16 13:29";"100000332";"1284609276"
"113046";"12/13/16 13:27";"300000357";"1319286996"
"113045";"12/13/16 13:26";"100000306";"3123824581"
"113044";"12/13/16 13:24";"100000229";"6991736764"
"113043";"12/13/16 13:23";"100000154";"7270957383"
"113042";"12/13/16 13:23";"200000682";"9870137717"
"113041";"12/13/16 13:23";"100000233";"5310615417"
"113040";"12/13/16 13:21";"100000402";"5997626126"
"113039";"12/13/16 13:20";"100000881";"3495221948"
"113038";"12/13/16 13:18";"100000176";"2178891798"
"113037";"12/13/16 13:17";"100000809";"2020397001"
"113036";"12/13/16 13:17";"100000847";"4619440506"
"113035";"12/13/16 13:16";"200000448";"6660530324"
"113034";"12/13/16 13:13";"400000441";"5509524170"
"113033";"12/13/16 13:12";"200000683";"3132788435"
"113032";"12/13/16 13:11";"200000942";"3405268556"
"113031";"12/13/16 13:11";"200000646";"4934584980"
"113030";"12/13/16 13:09";"100000445";"6719567315"
"113029";"12/13/16 13:08";"100000543";"3126356136"
"113028";"12/13/16 13:08";"100000249";"4622769035"
"113027";"12/13/16 13:07";"300000666";"1940915493"
"113026";"12/13/16 13:07";"200000486";"8713824671"
"113025";"12/13/16 13:07";"400000690";"2782517448"
"113024";"12/13/16 13:05";"200000587";"3962085980"
"113023";"12/13/16 13:03";"200000716";"9223468295"
"113022";"12/13/16 13:03";"100000227";"4924918902"
"113021";"12/13/16 13:03";"300000913";"5608950888"
"113020";"12/13/16 13:02";"200000109";"6182617964"
"113019";"12/13/16 13:02";"100000284";"5153370805"
"113018";"12/13/16 13:02";"400000755";"6228611532"
"113017";"12/13/16 12:58";"100000203";"2963300774"
"113016";"12/13/16 12:56";"300000528";"8586814459"
"113015";"12/13/16 12:56";"100000142";"8864799421"
"113014";"12/13/16 12:53";"100000092";"2153011099"
"113013";"12/13/16 12:53";"100000880";"2926937052"
"113012";"12/13/16 12:53";"100000501";"8619953091"
"113011";"12/13/16 12:46";"200000536";"1893735141"
"113010";"12/13/16 12:43";"100000572";"7833392032"
"113009";"12/13/16 12:42";"200000370";"1336619171"
"113008";"12/13/16 12:42";"200000591";"2524845521"
"113007";"12/13/16 12:38";"200000349";"6182400847"
"113006";"12/13/16 12:36";"200000301";"2926937052"
"113005";"12/13/16 12:34";"100000304";"3390230025"
"113004";"12/13/16 12:33";"200000842";"8269421724"
"113003";"12/13/16 12:32";"100000928";"8864799421"
"113002";"12/13/16 12:32";"300000736";"6991736764"
"113001";"12/13/16 12:31";"200000414";"4681342313"
"113000";"12/13/16 12:30";"100000871";"8058527540"
"112999";"12/13/16 12:29";"100000273";"4934584980"
"112998";"12/13/16 12:28";"300000888";"3126356136"
"112997";"12/13/16 12:28";"100000605";"2355020550"
"112996";"12/13/16 12:28";"300000340";"8586814459"
"112995";"12/13/16 12:27";"400000470";"8586814459"
"112994";"12/13/16 12:26";"400000002";"5509524170"
"112993";"12/13/16 12:22";"300000777";"5736433915"
"112992";"12/13/16 12:22";"100000922";"2963300774"
"112991";"12/13/16 12:21";"400000515";"3132788435"
"112990";"12/13/16 12:20";"200000903";"7270957383"
"112989";"12/13/16 12:18";"200000408";"3390230025"
"112988";"12/13/16 12:18";"200000110";"2588421965"
"112987";"12/13/16 12:17";"100000148";"2178891798"
"112986";"12/13/16 12:17";"100000873";"9916068026"
"112985";"12/13/16 12:16";"300000612";"2430071492"
"112984";"12/13/16 12:15";"200000632";"6648383061"
"112983";"12/13/16 12:12";"100000157";"4398051135"
"112982";"12/13/16 12:12";"100000626";"3962085980"
"112981";"12/13/16 12:10";"300000729";"4327321762"
"112980";"12/13/16 12:10";"100000656";"2524845521"
"112979";"12/13/16 12:10";"400000470";"9873264896"
"112978";"12/13/16 12:08";"300000550";"8262662751"
"112977";"12/13/16 12:08";"100000809";"7841340144"
"112976";"12/13/16 12:08";"200000579";"1737807900"
"112975";"12/13/16 12:07";"400000758";"1489444777"
"112974";"12/13/16 12:07";"100000178";"9166887914"
"112973";"12/13/16 12:07";"100000346";"9873264896"
"112972";"12/13/16 12:06";"100000316";"7463357829"
"112971";"12/13/16 12:05";"100000444";"7463357829"
"112970";"12/13/16 12:05";"100000882";"1737807900"
"112969";"12/13/16 12:02";"100000643";"7425260271"
"112968";"12/13/16 12:02";"200000586";"3305177499"
"112967";"12/13/16 12:02";"200000384";"3452086694"
"112966";"12/13/16 12:00";"100000172";"2020397001"
"112965";"12/13/16 11:58";"100000657";"4291344502"
"112964";"12/13/16 11:58";"100000316";"3750666773"
"112963";"12/13/16 11:56";"200000482";"8586814459"
"112962";"12/13/16 11:55";"200000361";"5480721202"
"112961";"12/13/16 11:54";"100000679";"3390230025"
"112960";"12/13/16 11:50";"100000130";"8619953091"
"112959";"12/13/16 11:49";"300000496";"3795753080"
"112958";"12/13/16 11:48";"300000687";"2524845521"
"112957";"12/13/16 11:47";"100000840";"8269421724"
"112956";"12/13/16 11:46";"200000339";"3123824581"
"112955";"12/13/16 11:43";"300000430";"5997626126"
"112954";"12/13/16 11:43";"100000216";"1319286996"
"112953";"12/13/16 11:41";"300000814";"1160651321"
"112952";"12/13/16 11:41";"200000803";"9223468295"
"112951";"12/13/16 11:40";"100000771";"7841340144"
"112950";"12/13/16 11:40";"200000763";"5857761910"
"112949";"12/13/16 11:39";"100000064";"2695940506"
"112948";"12/13/16 11:38";"100000878";"2695940506"
"112947";"12/13/16 11:38";"300000597";"3495221948"
"112946";"12/13/16 11:37";"100000906";"8694351166"
"112945";"12/13/16 11:34";"100000781";"5509524170"
"112944";"12/13/16 11:30";"200000700";"6265788387"
"112943";"12/13/16 11:30";"200000076";"4574639519"
"112942";"12/13/16 11:29";"400000113";"5480721202"
"112941";"12/13/16 11:27";"200000659";"2430071492"
"112940";"12/13/16 11:26";"100000219";"1737807900"
"112939";"12/13/16 11:25";"100000286";"6265788387"
"112938";"12/13/16 11:23";"100000195";"6697166886"
"112937";"12/13/16 11:21";"200000684";"8262662751"
"112936";"12/13/16 11:20";"200000261";"1988250904"
"112935";"12/13/16 11:19";"400000517";"3382973348"
"112934";"12/13/16 11:18";"100000858";"1737807900"
"112933";"12/13/16 11:18";"100000694";"5187373849"
"112932";"12/13/16 11:17";"200000747";"1319286996"
"112931";"12/13/16 11:13";"100000878";"5145202479"
"112930";"12/13/16 11:13";"100000091";"7690258628"
"112929";"12/13/16 11:12";"100000326";"8262662751"
"112928";"12/13/16 11:10";"200000912";"1082405301"
"112927";"12/13/16 11:09";"300000815";"3819369487"
"112926";"12/13/16 11:09";"100000885";"5736433915"
"112925";"12/13/16 11:07";"100000328";"7841340144"
"112924";"12/13/16 11:06";"200000389";"9280265561"
"112923";"12/13/16 11:01";"100000383";"9195451761"
"112922";"12/13/16 11:01";"100000249";"6661671897"
"112921";"12/13/16 10:57";"100000344";"4924918902"
"112920";"12/13/16 10:57";"200000457";"5145202479"
"112919";"12/13/16 10:57";"100000305";"8262662751"
"112918";"12/13/16 10:56";"100000881";"8068199275"
"112917";"12/13/16 10:55";"200000644";"9195451761"
"112916";"12/13/16 10:54";"300000634";"1336619171"
"112915";"12/13/16 10:54";"100000558";"9223468295"
"112914";"12/13/16 10:53";"200000548";"7690258628"
"112913";"12/13/16 10:53";"100000146";"2020397001"
"112912";"12/13/16 10:49";"100000322";"9538578209"
"112911";"12/13/16 10:49";"200000608";"1625450539"
"112910";"12/13/16 10:48";"100000873";"3890778939"
"112909";"12/13/16 10:47";"100000746";"7010679527"
"112908";"12/13/16 10:46";"200000039";"3750666773"
"112907";"12/13/16 10:43";"200000362";"9223468295"
"112906";"12/13/16 10:43";"100000922";"4398051135"
"112905";"12/13/16 10:42";"200000493";"6661671897"
"112904";"12/13/16 10:42";"100000133";"2926937052"
"112903";"12/13/16 10:42";"400000639";"8143229140"
"112902";"12/13/16 10:40";"200000661";"8948840620"
"112901";"12/13/16 10:39";"200000661";"1082405301"
"112900";"12/13/16 10:35";"100000306";"7833392032"
"112899";"12/13/16 10:35";"100000205";"2248992375"
"112898";"12/13/16 10:35";"200000631";"5187373849"
"112897";"12/13/16 10:35";"300000428";"3390230025"
"112896";"12/13/16 10:34";"100000577";"8948840620"
"112895";"12/13/16 10:34";"100000500";"3135576553"
"112894";"12/13/16 10:33";"200000670";"3962085980"
"112893";"12/13/16 10:32";"100000123";"9223468295"
"112892";"12/13/16 10:32";"300000685";"3135576553"
"112891";"12/13/16 10:31";"100000089";"8864799421"
"112890";"12/13/16 10:30";"100000190";"4291344502"
"112889";"12/13/16 10:26";"200000191";"5480721202"
"112888";"12/13/16 10:24";"300000633";"5145202479"
"112887";"12/13/16 10:23";"100000277";"3452086694"
"112886";"12/13/16 10:23";"100000456";"8058527540"
"112885";"12/13/16 10:23";"300000735";"2524845521"
"112884";"12/13/16 10:22";"200000904";"2926937052"
"112883";"12/13/16 10:22";"300000074";"8864799421"
"112882";"12/13/16 10:21";"100000628";"5480721202"
"112881";"12/13/16 10:20";"300000736";"9195451761"
"112880";"12/13/16 10:20";"100000028";"6661671897"
"112879";"12/13/16 10:19";"100000175";"3795753080"
"112878";"12/13/16 10:16";"200000417";"5608950888"
"112877";"12/13/16 10:15";"100000695";"3750666773"
"112876";"12/13/16 10:12";"300000411";"5310615417"
"112875";"12/13/16 10:09";"100000248";"8713824671"
"112874";"12/13/16 10:08";"100000231";"3123824581"
"112873";"12/13/16 10:05";"100000858";"6660530324"
"112872";"12/13/16 10:04";"200000414";"6228611532"
"112871";"12/13/16 10:04";"100000122";"6988128169"
"112870";"12/13/16 10:02";"100000197";"2782517448"
"112869";"12/13/16 10:02";"100000061";"3305177499"
"112868";"12/13/16 10:01";"100000093";"1893735141"
"112867";"12/13/16 10:00";"200000072";"2963300774"
"112866";"12/13/16 10:00";"100000209";"3305177499"
"112865";"12/13/16 10:00";"100000383";"2557931901"
"112864";"12/13/16 09:57";"300000021";"3305177499"
"112863";"12/13/16 09:56";"200000071";"8624682735"
"112862";"12/13/16 09:56";"100000087";"8864799421"
"112861";"12/13/16 09:55";"100000143";"9730446421"
"112860";"12/13/16 09:55";"100000477";"7425260271"
"112859";"12/13/16 09:53";"100000890";"3126356136"
"112858";"12/13/16 09:51";"200000462";"4574639519"
"112857";"12/13/16 09:46";"200000033";"7010679527"
"112856";"12/13/16 09:44";"200000506";"9730446421"
"112855";"12/13/16 09:42";"100000291";"6991736764"
"112854";"12/13/16 09:41";"100000568";"2113413915"
"112853";"12/13/16 09:41";"200000700";"8864799421"
"112852";"12/13/16 09:40";"100000134";"3305177499"
"112851";"12/13/16 09:33";"300000468";"6548962456"
"112850";"12/13/16 09:33";"200000903";"7841340144"
"112849";"12/13/16 09:33";"100000011";"6511971572"
"112848";"12/13/16 09:32";"300000815";"5127562193"
"112847";"12/13/16 09:32";"100000871";"4391642886"
"112846";"12/13/16 09:28";"100000860";"1319286996"
"112845";"12/13/16 09:25";"100000034";"2524845521"
"112844";"12/13/16 09:23";"100000313";"7270957383"
"112843";"12/13/16 09:22";"100000308";"2491559336"
"112842";"12/13/16 09:19";"200000506";"9538578209"
"112841";"12/13/16 09:17";"100000724";"8713824671"
"112840";"12/13/16 09:16";"100000327";"9166887914"
"112839";"12/13/16 09:16";"200000833";"1489444777"
"112838";"12/13/16 09:15";"200000040";"6182400847"
"112837";"12/13/16 09:15";"100000309";"7270957383"
"112836";"12/13/16 09:14";"200000801";"4327321762"
"112835";"12/13/16 09:14";"200000017";"4327321762"
"112834";"12/13/16 09:13";"100000249";"6182617964"
"112833";"12/13/16 09:12";"400000450";"6648383061"
"112832";"12/13/16 09:12";"200000438";"3305177499"
"112831";"12/13/16 09:06";"100000723";"5187883584"
"112830";"12/13/16 09:06";"300000530";"3390230025"
"112829";"12/13/16 09:05";"200000105";"5997626126"
"112828";"12/13/16 09:01";"100000445";"5857761910"
"112827";"12/13/16 09:00";"300000768";"4584868492"
"112826";"12/13/16 08:59";"100000827";"7833392032"
"112825";"12/13/16 08:54";"100000707";"2178891798"
"112824";"12/13/16 08:54";"300000073";"8586814459"
"112823";"12/13/16 08:51";"200000631";"1303837083"
"112822";"12/13/16 08:51";"100000709";"3819369487"
"112821";"12/13/16 08:49";"100000344";"5480721202"
"112820";"12/13/16 08:48";"100000320";"6265788387"
"112819";"12/13/16 08:47";"100000341";"2491559336"
"112818";"12/13/16 08:42";"100000235";"5145202479"
"112817";"12/13/16 08:38";"100000680";"9280265561"
"112816";"12/13/16 08:37";"400000721";"3962085980"
"112815";"12/13/16 08:36";"200000008";"2430071492"
"112814";"12/13/16 08:32";"400000513";"6917448328"
"112813";"12/13/16 08:32";"100000444";"9730446421"
"112812";"12/13/16 08:32";"200000658";"2248992375"
"112811";"12/13/16 08:31";"100000773";"5857761910"
"112810";"12/13/16 08:30";"100000875";"4574639519"
"112809";"12/13/16 08:30";"100000825";"1284609276"
"112808";"12/13/16 08:30";"100000135";"5997626126"
"112807";"12/13/16 08:29";"100000294";"5187373849"
"112806";"12/13/16 08:28";"100000788";"9873264896"
"112805";"12/13/16 08:28";"400000115";"1303837083"
"112804";"12/13/16 08:27";"100000121";"2153011099"
"112803";"12/13/16 08:26";"100000796";"1319286996"
"112802";"12/13/16 08:26";"200000210";"2588421965"
"112801";"12/13/16 08:25";"100000156";"5509524170"
"112800";"12/13/16 08:21";"200000856";"4584868492"
"112799";"12/13/16 08:18";"200000537";"5857761910"
"112798";"12/13/16 08:18";"100000707";"2248992375"
"112797";"12/13/16 08:17";"200000210";"1625450539"
"112796";"12/13/16 08:14";"100000452";"5127562193"
"112795";"12/13/16 08:14";"100000884";"9166887914"
"112794";"12/13/16 08:11";"100000220";"8713824671"
"112793";"12/13/16 08:11";"100000618";"3819369487"
"112792";"12/13/16 08:07";"300000530";"4538875409"
"112791";"12/13/16 08:07";"100000656";"6962492078"
"112790";"12/13/16 08:07";"100000122";"8213207925"
"112789";"12/13/16 08:06";"100000132";"8058527540"
"112788";"12/13/16 08:06";"200000523";"2248992375"
"112787";"12/13/16 08:05";"100000096";"3819369487"
"112786";"12/13/16 08:04";"100000181";"2782517448"
"112785";"12/13/16 08:02";"200000712";"7645689457"
"112784";"12/13/16 07:59";"100000153";"8262662751"
"112783";"12/13/16 07:58";"100000273";"3890778939"
"112782";"12/13/16 07:57";"400000759";"2113413915"
"112781";"12/13/16 07:57";"200000018";"9280265561"
"112780";"12/13/16 07:56";"100000292";"8624682735"
"112779";"12/13/16 07:55";"300000597";"1489444777"
"112778";"12/13/16 07:54";"100000224";"3123824581"
"112777";"12/13/16 07:54";"100000255";"2524845521"
"112776";"12/13/16 07:52";"100000743";"3390230025"
"112775";"12/13/16 07:52";"100000219";"7645888340"
"112774";"12/13/16 07:52";"100000124";"5857761910"
"112773";"12/13/16 07:51";"100000119";"5736433915"
"112772";"12/13/16 07:48";"400000720";"5127562193"
"112771";"12/13/16 07:48";"100000304";"9313710898"
"112770";"12/13/16 07:46";"100000875";"4398051135"
"112769";"12/13/16 07:46";"100000902";"2491559336"
"112768";"12/13/16 07:45";"100000204";"2020397001"
"112767";"12/13/16 07:45";"100000142";"3390230025"
"112766";"12/13/16 07:44";"200000458";"1893735141"
"112765";"12/13/16 07:40";"100000051";"2491559336"
"112764";"12/13/16 07:39";"100000547";"2248992375"
"112763";"12/13/16 07:38";"300000611";"4327321762"
"112762";"12/13/16 07:38";"300000074";"2240469836"
"112761";"12/13/16 07:38";"300000731";"4398051135"
"112760";"12/13/16 07:38";"100000322";"3819369487"
"112759";"12/13/16 07:35";"100000446";"9195451761"
"112758";"12/13/16 07:32";"200000820";"7425260271"
"112757";"12/13/16 07:31";"100000299";"9862518267"
"112756";"12/13/16 07:30";"100000421";"7270957383"
"112755";"12/13/16 07:27";"100000042";"2020397001"
"112754";"12/13/16 07:27";"400000516";"8213207925"
"112753";"12/13/16 07:26";"100000212";"8624682735"
"112752";"12/13/16 07:25";"300000652";"4574639519"
"112751";"12/13/16 07:23";"100000604";"8213207925"
"112750";"12/13/16 07:20";"300000496";"7425260271"
"112749";"12/13/16 07:20";"200000725";"1160651321"
"112748";"12/13/16 07:08";"100000308";"4681342313"
"112747";"12/13/16 07:04";"200000629";"2963300774"
"112746";"12/13/16 06:59";"200000483";"2248992375"
"112745";"12/13/16 06:59";"100000078";"2240469836"
"112744";"12/13/16 06:58";"100000226";"5050067655"
"112743";"12/13/16 06:57";"100000919";"5127562193"
"112742";"12/13/16 06:57";"100000284";"3256419181"
"112741";"12/13/16 06:53";"200000629";"1625450539"
"112740";"12/13/16 06:52";"100000576";"4934584980"
